3.4.1.4.1	01772960-v	4	eng,spa,ind,cmn
3.4.1.4.1	02116118-v	3	eng,ind,cmn
3.4.1.4.1	00302761-a	5	eng,spa,fra,ind,cmn
3.4.1.4.1	00529657-a	4	eng,fas,ind,cmn
3.4.1.4.1	01763829-v	3	eng,ind,cmn
3.4.1.4.1	01764800-v	3	eng,fra,cmn
3.4.1.4.1	04903813-n	3	eng,ind,cmn
3.4.1.4.1	00062133-n	3	eng,ind,cmn
3.4.1.4.1	06373747-n	5	eng,fas,ind,por,cmn
3.4.1.4.1	07417043-n	3	eng,ind,cmn
3.4.1.4.1	02075321-a	4	eng,fra,por,cmn
3.4.1.4.1	02572038-a	4	eng,fra,por,cmn
3.4.1.4.1	00085630-a	3	eng,por,cmn
3.4.1.4.1	00919542-a	3	eng,por,cmn
3.4.1.4.1	00918779-a	3	eng,spa,fra
3.4.1.4.1	02104277-a	3	eng,fra,cmn
3.4.1.4.1	01796346-v	3	eng,por,cmn
3.4.1.4.1	01812324-v	3	eng,fra,ind
3.4.1.4.1	01261293-n	3	eng,spa,cmn
3.4.1.4.1	07520112-n	4	eng,spa,fas,cmn
3.4.1.4.1	07528470-n	4	eng,spa,por,cmn
3.4.1.4.1	07511238-n	3	eng,spa,por
3.4.1.4.1	02077625-a	4	eng,fra,por,cmn
3.4.1.4.1	00919984-a	3	eng,por,cmn
3.4.1.4.1	02456157-a	3	spa,fra,por
3.4.1.4.1	00026192-n	3	spa,fra,por
3.4.1.4.1	07480068-n	3	spa,fra,por
3.4.1.4.1	15291199-n	5	spa,fas,fra,ind,cmn
3.4.1.4.1	15295045-n	3	spa,ind,cmn
3.4.1.4.1	13940456-n	4	spa,fas,ind,cmn
3.4.1.4.1	00192659-v	3	spa,ind,cmn
3.4.1.4.1	00302951-a	5	spa,fas,fra,ind,cmn
3.4.1.4.1	00530354-a	3	spa,fra,ind
3.4.1.4.1	01922763-a	3	spa,fra,cmn
3.4.1.4.1	08677801-n	3	fas,ind,cmn
3.4.1.4.1	01134486-a	4	fas,fra,ind,cmn
3.4.1.4.1	08619457-n	3	fas,ind,cmn
3.4.1.4.1	07529377-n	3	fas,fra,ind
3.4.1.4.1	00885695-a	3	fra,ind,cmn
3.4.1.4.1	00022686-v	3	ind,por,cmn
9.1.3	03588414-n	3	eng,fra,ind
9.1.3	06482401-n	3	eng,fra,ind
9.1.3	04345288-n	5	eng,fra,ind,por,cmn
9.1.3	13251154-n	3	eng,fra,cmn
9.1.3	00002452-n	5	eng,spa,fra,ind,cmn
9.1.3	00034479-n	6	eng,spa,fra,ind,por,cmn
9.1.3	04424218-n	5	eng,spa,fra,ind,cmn
9.1.3	04424418-n	5	eng,spa,ind,por,cmn
9.1.3	04617289-n	5	eng,spa,fra,ind,cmn
9.1.3	05671325-n	4	eng,spa,fra,ind
9.1.3	05855004-n	4	eng,spa,fra,ind
9.1.3	06723908-n	4	eng,spa,fra,ind
9.1.3	07289831-n	3	eng,spa,fra
9.1.3	07480356-n	3	eng,fra,ind
9.1.3	13943968-n	4	eng,spa,fra,ind
9.1.3	00002684-n	6	eng,spa,fra,ind,por,cmn
9.1.3	05810948-n	4	eng,fra,ind,por
9.1.3	06310237-n	5	eng,spa,fra,ind,por
9.1.3	00103664-r	5	eng,fra,ind,por,cmn
9.1.3	00022903-n	5	eng,spa,fra,por,cmn
9.1.3	06268096-n	4	eng,spa,fra,por
9.1.3	06324669-n	4	eng,spa,fra,por
9.1.3	06392935-n	4	eng,spa,fra,por
9.1.3	03218545-n	4	eng,fra,ind,por
9.1.3	00001740-n	4	eng,spa,fra,por
9.1.3	06599788-n	3	spa,fra,ind
9.1.3	03748886-n	3	spa,por,cmn
9.1.3	03076708-n	4	spa,ind,por,cmn
9.1.3	03299261-n	3	fra,ind,cmn
9.1.3	06635509-n	3	fra,ind,por
4.8.2.7	10206173-n	5	eng,fas,fra,ind,cmn
4.8.2.7	00841986-v	4	eng,fra,ind,cmn
4.8.2.7	10091012-n	3	eng,spa,cmn
4.8.2.7	10205985-n	3	eng,fra,cmn
4.8.2.7	10786033-n	3	eng,fas,fra
4.8.2.7	10027590-n	6	eng,fas,fra,ind,por,cmn
4.8.2.7	00749767-n	4	eng,fra,ind,cmn
4.8.2.7	00782072-n	3	eng,fra,ind
4.8.2.7	04879658-n	3	eng,fra,ind
4.8.2.7	02293321-v	3	eng,fra,ind
4.8.2.7	00963858-a	5	eng,fra,ind,spa,cmn
4.8.2.7	02583379-v	3	eng,fra,cmn
4.8.2.7	10007109-n	4	eng,fra,ind,cmn
4.8.2.7	10520544-n	4	eng,fra,ind,cmn
4.8.2.7	04879964-n	3	eng,ind,cmn
4.8.2.7	02235229-v	3	eng,fra,ind
4.8.2.7	02503365-v	3	eng,fra,ind
4.8.2.7	10722965-n	6	eng,fas,fra,ind,por,cmn
4.8.2.7	00963283-a	3	eng,fra,por
4.8.2.7	10527334-n	3	eng,fra,por
4.8.2.7	09935793-n	3	eng,fra,cmn
4.8.2.7	00960094-a	4	eng,fra,spa,cmn
4.8.2.7	00854420-v	4	eng,fra,ind,cmn
4.8.2.7	00936330-v	4	eng,fra,ind,cmn
4.8.2.7	01799235-v	4	eng,fra,ind,cmn
4.8.2.7	02537407-v	4	eng,fra,ind,cmn
4.8.2.7	02576503-v	4	eng,fra,ind,cmn
4.8.2.7	04879879-n	4	eng,fra,ind,cmn
4.8.2.7	09970192-n	3	ind,spa,cmn
4.9.5.2	01545649-v	4	eng,fas,ind,cmn
4.9.5.2	01041968-n	4	eng,fra,ind,cmn
4.9.5.2	07187638-n	3	eng,spa,cmn
4.9.5.2	07190290-n	3	eng,spa,cmn
4.9.5.2	07190039-n	4	eng,spa,fra,ind
4.9.5.2	00759269-v	6	eng,spa,fas,fra,ind,cmn
4.9.5.2	00759944-v	5	eng,fas,fra,ind,cmn
4.9.5.2	00759657-v	4	eng,spa,ind,cmn
4.9.5.2	01043693-n	4	eng,spa,ind,cmn
4.9.5.2	07189411-n	4	eng,spa,ind,cmn
4.9.5.2	06513366-n	4	eng,spa,fra,por
4.9.5.2	07189130-n	6	eng,spa,fra,ind,por,cmn
4.9.5.2	06455990-n	4	eng,spa,fra,ind
4.9.5.2	07186828-n	5	eng,spa,ind,por,cmn
4.9.5.2	00782057-v	3	spa,ind,cmn
4.9.5.2	07185325-n	4	spa,fra,ind,por
6.8.3.3	01113807-a	5	eng,spa,fra,ind,cmn
6.8.3.3	01114116-a	4	eng,spa,fra,cmn
6.8.3.3	00106456-a	3	eng,fra,ind
6.8.3.3	01112573-a	4	eng,fra,ind,cmn
6.8.3.3	00029933-a	3	eng,fra,ind
6.8.3.3	10322084-n	5	eng,fra,ind,por,cmn
6.8.3.3	01112969-a	3	spa,ind,cmn
6.8.3.3	10357737-n	3	fra,por,cmn
6.8.3.3	00288498-a	3	fra,por,cmn
4.2.6.2	00228025-a	4	eng,fra,ind,cmn
4.2.6.2	01149138-v	3	eng,fra,cmn
4.2.6.2	09762509-n	3	eng,spa,ind
4.2.6.2	09906538-n	3	eng,fra,ind
4.2.6.2	09906704-n	6	eng,spa,fra,ind,por,cmn
4.2.6.2	10677713-n	4	eng,spa,fra,ind
4.2.6.2	09892693-n	4	eng,spa,fra,por
4.2.6.2	09892831-n	6	eng,spa,fas,fra,por,cmn
4.2.6.2	09893015-n	4	eng,spa,fra,cmn
